date,AABA,AAL,AAPL,ABMD,ACGL,ACWI,ADBE,ADI,ADP,ADSK,AGNC,AKAM,ALKS,ALNY,ALXN,AMAT,AMD,AMGN,AMOV,AMTD,AMZN,ANSS,ASML,ATVI,AVGO,BIDU,BIIB,BMRN,CA,CDNS,CELG,CERN,CGNX,CHKP,CHRW,CINF,CIU,CMCSA,CME,COHR,COST,CPRT,CSCO,CSGP,CSJ,CSX,CTAS,CTRP,CTSH,DISCA,DISCK,DISH,DLTR,DOX,DVY,EA,EBAY,EMB,EQIX,ESRX,ETFC,EWBC,EXEL,EXPD,EXPE,FAST,FFIV,FISV,FITB,FLEX,FOX,FOXA,FSLR,FTNT,GOOG,GOOGL,GRMN,GT,HAS,HBAN,HOLX,HSIC,IAC,IBB,IBKR,IDXX,IEF,IEP,ILMN,INCY,INTC,INTU,IPGP,ISRG,JAZZ,JBHT,JKHY,KLAC,LBTYA,LBTYB,LBTYK,LKQ,LRCX,LULU,MAR,MBB,MCHP,MDLZ,MELI,MIDD,MKTX,MNST,MRVL,MSFT,MXIM,MYL,NBIX,NDAQ,NFLX,NKTR,NTAP,NTES,NTRS,NVDA,ODFL,OLED,ON,ORLY,OTEX,PAYX,PCAR,PCLN,PEP,PFF,PFG,QCOM,QQQ,QVCB,REGN,ROST,RYAAY,SBAC,SBNY,SBUX,SCZ,SGEN,SHPG,SHV,SHY,SIRI,SIVB,SNPS,STLD,STX,SWKS,SYMC,TMUS,TRMB,TROW,TSCO,TTWO,TXN,UHAL,ULTA,VCIT,VIA,VIAB,VOD,VRSK,VRSN,VRTX,WBA,WDC,WLTW,WYNN,XEL,XLNX,XRAY,ZION
2010-01-04,17.1,4.613761,27.406532,8.74,23.983334,36.533562,37.09,25.395706,30.473948,25.67,8.12204,25.92,9.71,18.139999,24.125,12.075658,9.7,50.156246,21.011093,16.946444,133.899994,44.639999,25.543467,10.32808,16.787724,41.002998,53.639999,18.950001,18.371384,6.12,27.870001,21.067499,4.189052,34.110001,49.883026,19.277359,81.639313,7.133089,49.105946,29.274609,47.057461,9.1025,20.399059,42.25,92.041321,13.652636,22.84153,18.125,23.249475,15.840572,13.395,18.995369,16.056667,26.674994,34.168217,18.15,10.058923,70.249268,94.971741,44.264999,18.4,14.121592,7.5,31.463314,34.892117,17.261751,53.98,24.715,8.529142,7.36,13.338121,11.374052,135.460007,9.0,311.349976,313.68869,22.163658,14.155471,25.863831,3.124157,14.94,26.715,19.019419,27.215487,14.297772,27.040001,75.072548,23.875332,30.549999,9.5,16.104221,28.747663,17.370001,102.923332,8.24,30.342396,21.336889,23.618664,11.241696,11.237166,10.965,9.845,37.985359,15.455,23.557848,85.740112,22.249374,15.2157,49.044655,16.653334,12.941249,6.546667,18.772409,25.148876,15.571033,18.719999,2.69,18.388636,7.64,9.68,31.224092,37.809689,44.094723,17.142195,12.966402,12.68703,8.87,38.5,9.176277,22.993992,28.63147,223.960007,48.493946,22.628668,20.048994,38.621517,42.597183,9.424217,24.629999,9.788781,23.740982,35.169998,32.32,10.210918,29.811611,10.54,57.521011,108.825302,79.077194,0.631649,42.98,22.440001,15.055723,13.32491,14.177154,13.389204,13.207044,12.825,43.140316,12.335523,10.4,21.445765,46.432861,18.641415,56.373211,27.083618,25.270172,14.993879,29.85,21.007998,44.240002,31.539467,39.856655,64.440514,44.557873,15.672693,20.818968,33.816502,12.758173
2010-01-05,17.23,5.136074,27.453915,8.53,23.903334,36.838295,37.700001,25.35561,30.310312,25.280001,8.094675,26.690001,9.69,18.01,23.780001,11.982769,9.71,49.721764,21.054289,16.861752,134.690002,43.639999,25.742447,10.34636,16.912331,40.59,53.380001,19.15,18.307453,6.06,27.545,22.3125,4.089753,33.82,48.849056,19.284637,81.734245,7.036413,49.065781,29.225655,46.914875,9.1,20.308167,42.450001,92.244835,14.013094,22.806906,19.137501,23.512774,16.463976,13.985,18.878777,15.853333,26.674994,34.022228,18.66,9.953704,70.676575,94.087563,43.459999,18.0,13.901498,7.38,31.678568,35.040764,17.619061,52.52,24.82,8.7567,7.29,13.280877,11.406713,137.399994,9.195,309.978882,312.307312,22.218756,15.074286,25.57769,3.192074,14.94,26.639999,19.436714,27.025419,13.97557,27.084999,75.402184,23.776855,30.35,10.27,16.096504,28.747663,17.07,102.459999,8.39,30.424997,20.996925,23.356382,11.231477,11.237166,10.95,9.915,37.728188,15.915,23.694262,86.144249,21.89863,15.959015,50.295261,16.879999,12.47613,6.571667,19.129467,25.157001,15.358247,18.52,2.61,18.44315,7.358572,9.66,30.67614,37.982113,44.035957,17.392509,13.245297,13.516183,8.79,38.560001,9.264468,22.979063,29.147638,226.559998,49.079929,22.73905,20.522152,39.551273,42.597183,9.695173,25.1,9.967634,23.460678,36.009998,32.0,10.450134,30.014412,10.53,56.450802,108.785805,79.172386,0.67052,42.580002,22.25,14.965175,13.063919,14.397175,13.316438,13.240186,12.76,43.624058,12.206015,10.47,21.322088,44.797512,18.55241,56.748257,27.040897,25.320744,14.883963,30.049999,21.228777,42.779999,31.285799,40.913395,64.296059,47.267864,15.486816,20.556475,33.414501,13.208008
2010-01-06,17.17,4.923279,27.017223,8.4,23.799999,36.82983,37.619999,25.307499,30.239157,25.34,7.997364,26.469999,10.11,18.35,23.84,11.957436,9.57,49.348106,21.080204,16.565344,132.25,43.349998,25.978277,10.291521,17.045856,41.25,53.43,19.18,18.187593,6.13,28.195,22.547501,4.038949,34.0,48.201767,19.328281,81.718422,6.985972,48.73307,29.108164,47.524799,9.0625,20.17598,42.5,92.244835,14.057808,22.867496,18.7325,23.512774,16.709249,14.125,18.564878,16.783333,26.461515,34.068329,18.18,9.890573,70.773071,94.94574,43.325001,17.9,14.139203,7.36,30.943102,33.243454,18.781345,52.759998,24.715,8.807267,7.27,13.477147,11.594512,140.020004,9.705,302.164703,304.434448,22.053455,15.150851,25.553841,3.276968,15.01,26.725,19.279072,27.231869,14.023897,27.15,75.0979,24.13999,32.220001,11.0,16.042515,28.346445,16.92,103.946663,8.69,30.241438,20.961142,23.266817,11.885539,11.822382,11.555,9.9,37.556744,16.25,23.76247,86.144249,21.715635,16.069952,49.703892,17.116667,12.786212,6.708333,19.299072,25.002611,15.191061,18.34,2.53,18.434061,7.617143,9.53,30.456964,38.027493,43.39801,17.503765,13.488776,14.15553,8.9,38.389999,9.257684,23.165586,29.530848,219.080002,48.588966,22.873957,20.385815,39.164551,42.340248,9.695173,24.719999,10.12127,23.707006,35.939999,31.870001,10.374826,30.111752,10.82,56.720764,108.795685,79.181908,0.67052,42.93,22.209999,16.051752,12.972219,14.263247,13.360097,12.345354,12.725,42.942074,12.180577,10.44,21.165426,42.546623,19.007318,56.628246,26.998178,25.194302,14.76758,30.440001,20.999506,42.029999,31.049047,40.948616,65.331169,46.647846,15.516562,20.417023,33.634636,14.356536
2010-01-07,16.700001,5.068367,26.967278,8.4,23.66,36.652061,36.889999,25.107029,30.224926,25.48,7.957838,26.48,10.13,18.610001,23.93,11.830769,9.47,48.896252,21.326431,16.014856,130.0,43.459999,25.256044,10.044743,16.939037,40.463001,52.990002,20.26,18.275494,6.25,27.945,22.68,4.048186,33.919998,47.739426,19.401035,81.757927,7.133089,48.793297,28.599039,47.295086,9.01,20.266859,42.419998,92.26252,13.960004,23.066568,18.2775,22.623528,16.69903,14.255,18.645596,16.673334,26.062414,34.106739,18.040001,9.776936,70.407799,93.00399,44.334999,18.0,14.834719,7.33,30.754759,33.067776,19.10169,52.23,24.6,9.338232,7.23,13.370834,11.431208,140.479996,9.725,295.130463,297.347351,22.156769,14.94029,25.188221,3.64202,14.99,26.82,19.371805,27.218761,14.11251,28.18,75.0979,25.03248,32.77,10.82,15.888257,28.253138,17.200001,103.556664,8.39,30.360764,20.943249,23.394756,11.885539,11.955853,11.59,9.92,37.49007,16.155001,23.856262,86.006882,21.601259,16.031124,48.724731,16.946667,12.877412,6.681667,18.852747,24.742592,15.107471,18.030001,2.6,18.188759,7.485714,9.57,30.383904,36.811344,43.809322,17.160736,12.838022,14.135549,8.89,38.27,9.160449,23.531162,29.921885,216.130005,48.280144,22.94141,20.562246,40.299999,42.367779,9.695173,24.57,10.536296,23.265314,36.450001,32.169998,10.348247,30.136087,10.76,57.279976,108.795685,79.162857,0.651085,44.689999,22.15,15.944748,12.725329,14.100622,13.330989,12.461351,12.745,42.910336,12.347089,10.39,21.231392,42.417995,20.629171,56.808247,27.357018,25.45561,14.489557,30.389999,20.710794,41.5,31.235058,40.147259,65.138596,47.644054,15.449645,20.21195,34.074936,15.964463
2010-01-08,16.700001,4.971642,27.146566,8.23,23.613333,36.880615,36.689999,25.251362,30.182234,26.26,8.058185,26.48,10.01,18.68,23.975,12.28677,9.43,49.330727,21.382589,15.896292,133.520004,43.759998,24.651728,9.962484,17.063658,40.426998,54.080002,20.25,18.467278,6.34,28.635,22.6325,4.052805,33.59,48.3783,19.335562,81.876595,7.112072,50.096916,28.373852,46.954494,9.0375,20.374266,42.34,92.377518,14.636209,23.291607,18.195,23.279284,16.750128,14.455,18.97743,16.443333,26.442955,34.16053,18.4,9.894781,70.490509,92.553238,45.825001,18.0,14.420927,7.31,31.077637,32.756966,19.29472,52.959999,24.325001,9.346658,7.26,13.428079,11.529191,139.679993,10.055,299.06488,301.31131,23.272528,15.256133,25.251806,3.582594,14.97,26.98,19.492355,27.435045,13.903075,27.955,75.190895,25.709522,33.150002,10.94,16.065655,28.999592,17.34,102.986664,8.26,31.241842,20.755383,23.746609,12.233009,11.955853,11.92,10.07,38.433025,16.135,23.907419,86.128098,21.730886,16.047766,48.967102,16.166666,13.296927,6.715,19.066984,24.913233,15.198661,17.42,2.52,18.379547,7.614286,9.39,30.630484,36.121586,44.002388,17.197823,13.015099,14.225457,8.89,37.93,9.239593,23.546078,29.960989,216.210007,48.121765,22.935282,20.586302,40.703163,42.71648,9.796782,24.370001,10.332221,23.358746,36.490002,32.25,10.312807,30.403786,10.82,56.971447,108.835197,79.238998,0.651085,47.59,22.309999,16.619745,12.619522,14.349343,13.367374,11.765371,12.845,42.743801,12.340152,10.42,21.717855,41.912678,21.370872,56.868256,27.109251,25.320744,14.269723,30.0,20.872135,40.669998,31.277355,40.349796,65.06636,47.302692,15.457086,20.50725,34.074936,15.706048
2010-01-11,16.74,4.874918,26.907093,8.08,23.540001,37.11763,36.209999,25.107029,30.317411,26.25,8.204144,26.389999,10.31,18.719999,23.83,12.556997,9.14,49.54797,21.373945,15.930167,130.309998,43.93,24.128477,9.953345,17.170475,40.056999,53.900002,20.110001,18.435312,6.34,28.635,22.174999,4.029713,33.68,48.521217,19.481045,81.955666,7.065836,50.086891,28.197615,47.009941,9.0025,20.316427,42.360001,92.457123,14.490907,23.1964,18.41,23.090504,16.69392,14.365,19.040211,16.353333,26.749245,34.283474,18.27,9.869529,71.028084,93.316055,45.115002,17.799999,13.831062,7.16,31.203205,32.473171,18.916876,52.450001,24.455,9.439366,7.14,13.468967,11.496531,138.240005,10.025,298.612823,300.855865,23.616898,15.246561,25.227964,3.675978,14.94,27.870001,19.65,27.579233,13.733919,28.885,75.241592,26.183466,33.82,11.09,16.158215,29.130219,17.02,103.763336,8.34,31.700729,20.594339,23.644253,12.105263,12.5,11.815,10.27,39.461723,15.905,23.856262,86.087639,21.700382,15.975656,44.25555,15.846666,13.24221,6.715,18.92416,24.596333,15.069471,17.77,2.53,18.42498,7.604286,9.5,30.082525,35.404591,42.843987,16.956774,12.93984,13.785907,8.97,38.130001,9.180799,23.687836,30.453686,218.910004,48.06633,23.064056,20.682541,40.555065,42.542133,9.796782,24.84,10.382667,23.06995,36.740002,31.690001,10.281796,30.720152,10.6,57.858459,108.835197,79.277054,0.67052,47.209999,22.120001,16.101145,12.944002,14.358911,13.360097,11.914511,12.74,43.045151,12.240706,10.68,21.437525,41.738129,21.044525,56.845757,27.254496,25.438749,14.476624,29.93,20.812695,41.830002,31.328085,40.393829,65.716309,47.149433,15.605783,20.293983,34.515236,15.801758
2010-01-12,16.68,4.913606,26.601023,7.89,23.606667,36.652061,35.66,24.064577,30.103956,25.889999,8.173736,26.16,10.3,18.0,23.5,11.99121,8.65,48.687706,21.598572,15.760792,127.349998,42.740002,24.165329,9.843665,16.912331,38.648998,53.25,19.719999,18.179605,6.2,28.495001,21.754999,3.992763,33.75,47.907551,19.444677,82.20874,6.939736,49.07151,28.13887,46.756477,8.9375,19.994211,41.720001,92.483734,14.169569,22.884808,17.700001,23.448189,16.249361,13.98,18.224072,16.546667,26.572895,34.198948,16.85,9.760101,71.041878,89.536606,44.584999,17.299999,13.637377,7.07,30.934139,31.459663,18.912769,51.02,24.24,9.26238,7.04,12.994652,10.982126,132.979996,9.895,293.332153,295.535522,23.286304,14.825439,24.830545,3.574104,14.92,27.48,19.455261,27.494034,13.61309,28.84,75.782539,26.989769,39.169998,10.36,15.895977,29.130219,16.77,101.463333,8.51,30.938971,20.504883,22.819008,11.83444,11.848049,11.555,10.19,36.899525,15.675,23.651632,86.435295,21.342014,16.247463,43.62542,15.486667,13.260448,6.663333,18.174339,24.433821,14.45393,17.41,2.52,18.106989,7.481429,9.7,29.635033,34.82375,42.768436,16.381962,12.873436,13.346354,8.49,38.849998,9.05869,23.605774,30.367655,213.979996,48.739414,23.076326,20.329681,39.896839,42.009895,9.847587,24.51,10.421648,22.942537,35.330002,31.450001,10.109034,30.314556,10.32,57.646347,108.825302,79.343719,0.660803,46.380001,21.799999,15.706027,12.499602,14.071923,13.440145,10.522551,12.54,43.291004,12.245334,10.19,20.538794,41.600315,20.906073,57.130772,26.622257,24.848715,14.457228,30.16,20.532475,41.790001,31.065947,39.354706,65.884811,47.358429,15.791648,19.727978,34.266357,15.361493
2010-01-13,16.9,5.300506,26.976244,7.96,23.733334,36.956791,36.279999,24.056555,30.324535,26.25,8.164614,26.040001,10.85,18.5,23.57,12.050326,9.15,49.122189,21.54674,15.506718,129.110001,43.040001,24.835972,9.971622,16.396067,43.948002,54.080002,20.290001,18.507229,6.39,28.84,22.0875,4.011238,33.860001,48.184956,19.619263,82.121712,7.049022,49.223549,28.23678,47.049545,8.8675,20.357748,41.52,92.368698,14.25619,23.239679,17.5425,24.233109,16.346449,13.955,18.376537,16.466667,25.86751,34.452507,17.17,9.93266,70.883377,89.354568,45.049999,17.4,14.051166,7.16,31.221148,31.851545,19.175617,52.389999,24.445,9.709064,7.25,12.921052,10.89231,132.119995,9.72,291.648102,293.838837,23.878618,14.184182,25.188221,3.658998,15.17,28.205,20.169302,27.815174,13.596982,29.575001,75.419106,27.303684,40.509998,10.33,16.165922,29.466124,16.9,102.013336,9.27,31.076641,20.800112,23.08769,11.85999,11.966119,11.56,10.14,37.013821,16.16,23.984152,86.273605,21.525009,16.214184,43.848389,15.553333,13.214848,6.76,18.468908,24.661339,14.697109,17.809999,2.55,18.279613,7.708571,11.01,30.804001,34.805595,43.272083,16.604471,12.944267,13.566131,8.59,38.98,9.153666,23.620689,30.500616,214.300003,49.135357,23.223511,20.474031,40.069622,42.532948,9.847587,24.65,10.531711,22.849104,36.279999,31.629999,10.357104,30.655264,10.66,57.925957,108.815414,79.277054,0.651085,46.470001,22.01,15.459075,12.831137,14.397175,13.600232,10.489408,12.675,43.719223,12.323962,10.36,20.62949,42.041306,21.074192,56.958237,26.827309,25.008875,14.631804,30.15,20.719286,42.720001,31.35346,40.032776,66.029251,48.347672,16.037001,19.900238,34.744961,15.648623
2010-01-14,17.120001,5.406903,26.820007,8.25,23.700001,37.032974,35.900002,24.032501,30.239157,26.6,8.103799,26.879999,11.06,18.4,23.834999,12.117882,9.0,48.800667,20.548883,15.4305,127.349998,43.490002,24.66647,9.925924,16.404964,46.423,54.360001,20.42,18.746964,6.32,29.065001,22.049999,4.03664,34.099998,48.437134,19.66291,82.264061,7.006989,49.011299,28.638205,46.510929,8.935,20.613867,42.490002,92.474876,14.124863,23.092537,18.334999,23.900263,16.213593,13.9,18.107483,16.416666,26.387268,34.537018,17.18,9.62963,70.511192,90.256096,45.474998,17.299999,14.597011,7.14,31.131453,31.162361,19.015448,52.139999,24.375,9.919765,7.22,12.945587,10.97396,124.839996,9.95,293.019196,295.220215,24.236759,14.538308,25.450514,3.743894,15.31,28.07,20.076571,27.890553,13.516431,29.815001,75.774086,27.869946,39.029999,10.16,16.56698,29.65274,16.6,102.666664,10.01,31.847593,20.961142,22.390392,11.773122,11.806981,11.51,10.01,36.518524,15.93,25.314243,86.370621,21.372515,16.153164,41.899788,15.56,13.251328,6.753334,18.210037,25.157001,14.64391,17.870001,2.53,18.397722,7.284286,11.82,30.730934,35.522579,43.062229,16.344879,12.91328,13.61608,8.51,38.790001,9.544866,23.389406,30.445873,208.770004,49.729244,23.321625,20.570265,39.798103,42.569653,9.847587,24.620001,10.456044,23.188864,36.41,32.049999,10.432415,30.801279,10.67,58.755123,108.815414,79.353226,0.660803,46.77,22.190001,15.170963,12.936947,14.66503,13.665723,10.323699,12.675,43.449596,12.219894,10.15,20.373884,42.454742,20.21382,57.078236,27.100704,25.261745,14.547747,29.91,20.659845,41.299999,31.378815,40.305771,65.884811,50.235615,16.06674,19.777201,35.003376,15.99317
2010-01-15,16.82,5.319851,26.371792,8.05,23.656666,36.669003,35.869999,23.222593,30.075514,26.08,8.012571,26.610001,10.8,17.6,23.705,11.59432,8.84,48.878864,20.112593,15.515184,127.139999,43.34,24.121107,9.953345,16.235846,46.768002,54.18,20.809999,18.61112,6.22,28.76,21.76,3.941959,34.41,48.521217,19.53924,82.18499,6.990175,48.36451,28.393433,46.566372,8.7925,20.159451,41.419998,92.527939,13.982358,22.711697,18.1875,23.805872,16.571283,14.215,17.856361,16.456667,26.424393,34.252735,17.030001,9.45707,70.469826,88.513725,45.02,18.4,14.297677,6.78,30.916203,30.716417,18.834738,51.389999,23.969999,9.574214,7.08,12.700246,10.769832,124.07,9.815,288.126007,290.290283,24.195452,14.375603,25.561796,3.63353,15.38,27.799999,19.779823,27.595617,13.202279,29.549999,76.11219,27.845322,39.02,9.86,16.042515,29.354156,15.3,102.860001,10.05,31.223475,20.755383,21.328451,11.624936,11.750513,11.355,9.995,35.070736,15.57,24.981714,86.548424,20.884523,16.408329,40.862473,15.553333,13.032447,6.741667,17.478065,25.075747,14.17275,18.200001,2.46,18.315948,7.278572,11.97,30.274311,33.861717,43.272083,15.862789,12.581262,13.026684,7.99,38.209999,9.400144,22.882078,29.71854,208.770004,49.325394,23.3155,20.257504,39.929752,42.074135,9.847587,23.879999,10.290946,22.653738,36.650002,31.969999,10.308379,30.517357,10.3,57.328182,108.805557,79.419868,0.651085,45.990002,21.969999,14.825241,12.534872,14.138887,13.716658,10.472838,12.275,42.505898,12.129701,10.08,20.200737,41.738129,20.124815,57.160748,26.707693,24.823431,14.282655,28.950001,20.362644,40.209999,30.947569,38.729458,65.114494,49.113983,15.918049,19.293228,34.409939,15.56248
2010-01-19,16.75,5.455265,27.538433,8.35,24.036667,37.092224,36.950001,23.631556,30.53087,26.17,8.015617,27.219999,11.09,18.16,23.815001,11.796988,9.01,50.008518,20.181704,16.031801,127.610001,44.09,24.135847,9.907644,15.853093,44.084,55.23,20.99,18.978706,6.22,29.370001,22.227501,4.066661,34.52,48.865864,19.895695,82.18499,7.065836,48.50074,28.657785,46.693096,8.885,20.531252,41.950001,92.315605,14.113687,23.075224,18.245001,23.99962,16.555952,14.27,18.080576,16.553333,26.452236,34.629215,17.17,9.789562,70.580078,90.091393,45.5,18.1,14.7995,7.1,30.907225,30.743443,18.407604,52.330002,24.33,9.599501,7.26,12.912872,10.941299,123.940002,9.9,291.911407,294.104095,25.552254,14.126757,25.696917,3.650509,15.94,28.065001,19.798372,28.106829,13.282831,29.674999,75.976952,28.066902,38.09,10.02,16.235338,29.606079,15.2,103.603333,9.88,31.113342,21.041658,21.520372,12.089933,12.181725,11.765,10.0,35.280285,15.835,25.152245,86.67778,21.166645,16.314032,42.083973,15.633333,13.415488,6.826667,18.165411,25.270758,14.332339,18.74,2.73,18.288696,7.314286,12.02,30.411299,33.761887,44.010777,16.15946,12.342209,13.056651,8.17,38.610001,9.382052,22.70302,30.039196,208.699997,49.357071,23.297108,20.674522,40.579746,42.753185,9.847587,25.98,10.497315,23.163383,36.720001,32.580002,10.445704,30.793163,10.79,58.012726,108.825302,79.438957,0.651085,46.41,21.98,14.800539,12.809978,14.215417,13.927682,10.605406,12.43,43.053082,12.226833,9.95,20.382137,42.225063,19.986362,57.033276,27.775654,25.961346,14.657663,27.950001,20.634371,41.68,31.065947,39.592464,65.860748,49.685257,16.059307,19.58853,34.955528,16.376019
2010-01-20,16.379999,5.55199,27.114555,8.48,24.283333,36.288082,36.490002,23.19854,30.125315,26.120001,7.991286,26.950001,11.45,17.85,23.465,11.653432,8.87,49.704391,19.417112,15.896292,125.779999,42.790001,24.467485,9.889364,15.986607,43.966999,54.720001,21.08,18.802902,6.18,29.01,21.702499,4.140558,33.669998,48.571644,19.670185,82.327347,6.94394,47.32476,28.413015,46.154495,8.8225,20.167713,40.93,92.377518,13.230707,22.720354,17.6775,23.428318,16.428205,14.095,17.829456,16.446667,26.470804,34.321877,17.209999,9.356061,70.662811,89.675308,44.415001,17.700001,14.658638,6.8,30.817541,30.02722,18.177614,53.009998,23.995001,9.532077,7.04,12.65118,10.663684,119.5,9.53,288.329681,290.495483,24.897961,13.753489,25.64127,3.64202,15.63,27.855,20.039476,27.877441,13.129786,29.535,76.238945,28.183847,37.689999,9.81,16.258474,29.130219,14.57,102.996666,11.0,31.039923,20.728539,21.258083,12.447624,12.371663,12.105,9.995,35.242176,15.765,24.546881,86.685837,20.968393,15.964562,40.755821,15.333333,13.424607,6.8,17.826199,24.85635,14.35514,18.219999,2.61,18.106989,7.32,12.04,29.680702,32.836147,46.53743,16.094566,12.187266,12.776938,8.12,37.950001,9.30743,22.717941,29.483927,206.309998,49.056168,23.254175,20.185324,39.781643,42.138363,9.373412,25.57,10.378082,22.636751,36.310001,32.169998,10.317239,30.030628,10.46,59.430016,108.825302,79.438957,0.709391,47.040001,21.98,14.380728,12.527817,14.071923,13.614785,10.34027,12.0,42.315575,11.824435,9.73,20.241966,40.608078,19.877583,57.06324,27.784203,25.885485,14.463694,27.99,20.388119,40.740002,31.243515,38.976032,66.606972,47.483826,16.0147,19.637747,34.582241,17.151272
2010-01-21,16.200001,5.281159,26.645842,8.51,24.236666,35.602444,35.82,23.302782,29.990129,25.690001,7.897019,26.719999,11.23,17.209999,23.415001,11.467654,8.99,49.209076,18.838276,15.693038,126.620003,41.84,24.445374,9.679147,16.013311,43.997002,53.209999,20.58,18.675049,6.12,28.895,21.3225,4.008928,33.200001,48.44556,19.524696,82.445984,6.725365,44.604221,28.226988,45.560429,8.7025,19.812445,41.02,92.492584,12.674656,22.304897,16.469999,23.249475,16.254471,13.945,17.138882,16.436666,27.733082,33.81477,17.379999,10.155724,70.53875,89.605949,43.165001,17.4,15.18688,6.51,31.714439,30.040731,17.869591,54.610001,23.35,10.130464,7.11,12.414024,10.48405,119.120003,9.195,289.606384,291.781769,23.527367,13.16009,25.514099,3.845769,15.8,27.795,19.381073,27.425215,13.290887,29.18,76.517838,28.116144,37.540001,9.41,16.07337,28.77566,13.62,101.496666,10.15,30.213909,20.478039,21.014986,12.263669,12.356263,11.985,9.925,34.75642,15.745,23.984152,86.758621,20.762529,15.665015,40.106293,15.44,13.005091,6.755,17.897614,24.385063,14.241146,17.940001,2.5,17.2348,7.312857,12.19,29.023153,32.445896,44.917347,15.807164,11.890663,12.74697,8.09,37.84,9.223763,22.553804,29.006874,208.039993,48.256382,23.125389,19.094662,39.56773,41.743774,9.373412,26.139999,10.187763,22.653738,36.130001,33.849998,10.490001,29.535795,10.43,58.369457,108.825302,79.505562,0.680238,47.389999,22.219999,13.74689,13.748152,13.871035,13.556569,9.925996,11.87,41.173618,11.736555,9.37,19.936892,39.955784,19.778688,57.243279,27.43391,25.598904,14.24386,28.040001,20.405102,39.849998,30.820757,39.883068,66.077393,45.540157,15.888304,20.712326,33.337936,17.572395
2010-01-22,15.88,5.068367,25.324244,8.45,23.883333,34.78138,34.380001,22.260334,29.29285,25.1,7.942634,25.82,10.87,17.280001,23.1,10.665426,7.88,49.183006,18.825315,15.261117,121.43,40.799999,23.384136,9.47807,15.630561,41.689999,53.060001,19.940001,18.219553,5.97,29.285,20.875,3.914247,33.040001,48.210175,19.124599,82.406448,6.662314,44.763416,27.120625,45.204006,8.5725,18.977972,40.610001,92.581055,12.328171,21.854818,15.93,22.439718,15.784364,13.42,16.869823,16.073334,27.0741,33.253887,16.77,9.924242,70.338875,85.835167,42.599998,16.4,15.32774,6.38,31.01486,29.419107,17.475321,52.279999,22.9,10.197888,6.82,12.054194,10.132949,112.389999,8.94,273.227905,275.280273,23.017694,12.671971,24.870289,3.981602,15.79,27.285,19.000874,27.330175,12.855913,28.594999,76.585518,28.540834,36.5,9.47,15.356086,28.085196,14.29,113.449997,9.55,29.580626,20.07546,19.741928,12.028615,12.114989,11.765,9.805,32.660946,15.02,23.404373,86.718163,19.984785,15.459775,39.611877,15.21,12.868291,6.605,16.790731,23.531868,13.640801,17.780001,2.45,16.662424,7.27,11.85,28.109907,30.39477,43.708591,15.260166,11.749002,12.497224,7.67,37.860001,9.151403,22.113619,28.279545,204.199997,47.820858,22.892366,18.717737,38.48988,40.523304,9.18713,25.969999,10.050184,22.475363,34.5,33.59,10.148902,28.797606,10.66,57.067863,108.805557,79.572189,0.67052,45.189999,21.889999,13.499938,12.97927,13.210964,13.309163,9.743716,11.615,40.158554,11.588549,9.29,19.054661,38.302052,19.828135,57.310776,26.75041,24.92458,13.933507,28.01,19.819187,40.139999,30.431784,35.876266,64.921928,44.550919,15.494256,19.555719,32.964634,16.902424
2010-01-25,15.86,5.049021,26.005541,8.25,23.896667,35.15382,34.16,22.460804,29.364004,24.75,7.994324,25.67,10.78,17.040001,23.094999,10.673867,8.07,48.409637,18.583414,15.379685,120.309998,40.77,23.804205,9.249573,15.710669,41.515999,52.669998,19.83,18.027769,5.95,29.155001,20.719999,3.916556,32.990002,48.302639,19.255537,82.382713,6.729568,44.026257,26.601709,45.584187,8.675,18.994501,41.040001,92.545692,12.560091,21.820192,16.32,22.494362,15.753705,13.39,17.049194,16.266666,27.333981,33.376812,16.83,9.970539,70.366432,86.762695,42.904999,16.6,15.345346,6.36,31.095577,29.365046,17.512283,53.48,23.040001,10.526581,6.91,12.283175,10.337078,111.720001,9.005,268.255249,270.270264,23.059013,12.652825,24.973614,4.074988,15.83,27.450001,18.824684,27.127005,12.855913,28.375,76.416451,28.787039,36.450001,9.79,15.672305,28.327789,14.45,112.83667,9.6,29.736654,20.021778,19.805902,13.004599,13.234086,12.535,9.855,33.232426,14.53,23.45553,86.782837,20.160168,15.359925,38.467918,15.28,13.123649,6.576667,16.906773,23.824394,13.769989,17.68,2.55,16.671509,7.018571,11.8,28.246897,30.730572,43.641434,15.519758,11.815406,12.457266,7.92,38.580002,9.099396,22.009171,28.240438,202.839996,47.694164,22.898489,19.054562,38.596836,40.66095,9.18713,26.15,10.169419,22.866091,34.689999,33.509998,9.922977,29.235655,10.47,57.260693,108.845047,79.505562,0.660803,44.869999,21.74,13.417618,13.346078,13.34489,13.440145,9.710574,11.74,40.999157,11.852186,9.12,19.532875,37.1077,19.521564,57.190742,26.536819,24.696999,14.062822,27.950001,19.870136,39.52,31.006763,36.536732,65.04229,44.300117,15.457086,19.998676,33.002918,17.151272
